_mileage,_mpg,_price,_year,brand_audi,brand_bmw,brand_ford,brand_hyundi,brand_merc,brand_skoda,brand_toyota,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto
29804,58.9,7599,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
11632,69.0,7599,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
37202,46.3,7599,2014,0,0,0,0,0,0,1,1.6,0,0,0,0,1,0,1,0,0
24329,78.5,7599,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
11737,68.9,7598,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
33440,44.1,7598,2015,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
81012,68.9,7598,2013,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
29349,57.7,7595,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
9714,57.7,7595,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
40515,65.7,7595,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
40390,68.9,7595,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
40265,60.1,7595,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
10457,47.9,7595,2015,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0,1
17166,57.6,7595,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
20600,67.0,7595,2015,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
35240,65.7,7595,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
21922,54.3,7591,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
35468,52.3,7591,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19647,57.7,7591,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
27546,54.3,7591,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
33350,62.8,7591,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
39549,61.4,7591,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
31110,65.7,7591,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30373,44.8,7590,2015,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
13799,57.7,7590,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
19975,57.7,7590,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
15772,57.6,7590,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22724,47.9,7590,2013,0,0,1,0,0,0,0,1.6,0,0,0,0,1,1,0,0,0
21421,68.9,7590,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
52671,67.3,7590,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
54797,68.9,7589,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
41461,72.4,7589,2013,0,0,0,0,0,1,0,1.6,1,0,0,0,0,1,0,0,0
9273,60.1,7585,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
35108,60.1,7584,2016,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
66477,74.3,7582,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
32356,65.7,7580,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
33056,54.3,7580,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
81796,62.8,7579,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
59512,42.2,7573,2012,0,0,0,0,1,0,0,1.8,0,0,0,0,1,0,1,0,0
14604,57.7,7570,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
24315,54.3,7570,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
40478,47.9,7570,2015,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
3149,60.1,7570,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
16453,57.7,7569,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
46982,58.0,7568,2015,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
17490,78.5,7568,2013,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
32000,60.1,7561,2016,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
98438,64.2,7561,2015,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
63630,67.3,7561,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
46924,88.3,7560,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
24610,65.7,7560,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
33830,78.4,7560,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
8623,60.1,7560,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
25985,64.2,7559,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
13143,54.3,7557,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
26219,54.3,7552,2014,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
21159,60.1,7552,2016,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
30165,55.4,7551,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
12010,57.7,7550,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
19000,58.8,7550,2015,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
45000,78.5,7550,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
78650,53.3,7550,2013,0,1,0,0,0,0,0,1.6,0,0,0,0,1,0,1,0,0
46000,78.5,7550,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
19298,65.7,7550,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
14371,57.7,7550,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
27866,67.0,7550,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
22095,69.0,7550,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
70661,74.3,7550,2016,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
41295,78.5,7549,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
28980,68.9,7549,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
17079,54.3,7548,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22319,65.7,7547,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12997,62.8,7545,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
9880,57.7,7542,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
29222,44.8,7542,2014,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
14299,54.3,7541,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
9742,68.9,7541,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
22173,54.3,7540,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
79999,83.1,7540,2015,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
20604,69.0,7532,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
22282,54.3,7531,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
20218,54.3,7530,2014,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
57675,53.3,7530,2014,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
23887,51.4,7527,2014,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
15957,68.9,7522,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
47220,65.7,7521,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19318,57.7,7520,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
46142,78.4,7520,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
43341,65.7,7520,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10512,60.1,7518,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
21751,54.3,7511,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
46243,78.5,7511,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
21103,54.3,7510,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
18000,57.7,7506,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
12590,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
55478,62.8,7500,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30762,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
81750,74.3,7500,2015,0,1,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
87200,39.8,7500,2011,0,0,0,0,0,0,1,2.2,1,0,0,0,0,1,0,0,0
14272,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22867,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
94366,64.2,7500,2012,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
8652,60.1,7500,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
34000,57.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1
21309,67.3,7500,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
91000,60.1,7500,2011,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
75453,62.8,7500,2012,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
38000,61.4,7500,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
3379,60.1,7500,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
63565,74.3,7500,2012,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
4308,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
91200,74.3,7500,2016,0,0,0,0,0,1,0,1.6,1,0,0,0,0,1,0,0,0
44430,44.8,7500,2017,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
58289,55.4,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
40150,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22313,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
68600,47.1,7500,2011,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
28123,56.5,7500,2015,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0
22795,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
32770,65.7,7500,2017,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
11037,60.1,7500,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13457,60.1,7500,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13570,69.0,7500,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
9458,60.1,7500,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
62000,49.6,7500,2012,0,1,0,0,0,0,0,1.6,0,0,0,0,1,0,1,0,0
15800,47.1,7500,2014,0,0,1,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
16315,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
53130,61.4,7500,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15927,60.1,7500,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
26008,53.3,7500,2014,0,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,0,0
116310,83.1,7500,2016,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
28076,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
15124,69.0,7500,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
82955,74.3,7500,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
23000,53.3,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
51236,72.4,7500,2016,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
31994,76.4,7500,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
34067,53.3,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
6000,57.6,7500,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
4549,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
19681,57.7,7500,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
37688,69.0,7500,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
13647,57.7,7500,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
26733,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
33399,65.7,7500,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
20000,60.1,7500,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
13385,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
41496,56.5,7500,2016,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0
104800,49.6,7500,2011,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
37946,68.9,7500,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
58590,74.3,7500,2014,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
8000,60.1,7500,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
47751,65.7,7500,2017,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
44157,57.7,7500,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
21882,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
35470,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
70709,74.3,7500,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
67107,74.3,7500,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
16994,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
25211,57.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1
16483,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
29000,58.9,7500,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
46683,65.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13220,65.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
96840,57.6,7500,2013,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
14689,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
42165,65.7,7500,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
67708,74.3,7500,2013,0,1,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
13088,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
10282,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
65140,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
8879,57.7,7500,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
101300,68.9,7500,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
34761,65.7,7500,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13323,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
40050,60.1,7500,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
45162,54.3,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
100230,56.5,7500,2012,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
9937,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
36262,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
12717,60.1,7500,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
14570,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
63379,58.0,7500,2017,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
18772,65.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
66397,60.1,7500,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,1,0,0,0
29845,65.7,7500,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
43358,58.0,7500,2016,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
128080,56.5,7500,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
30000,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
11784,69.0,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
42112,61.4,7500,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
43573,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
73593,53.3,7500,2013,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
37277,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
17997,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
7900,67.0,7500,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
12544,57.7,7500,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
47093,65.7,7500,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
24987,54.3,7500,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
18055,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
44264,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
26227,47.9,7500,2015,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0,1
36421,65.7,7500,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30668,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13585,65.7,7500,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
14687,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
12709,67.3,7500,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
103040,68.9,7500,2016,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
14612,69.0,7500,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
63861,65.7,7500,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
12268,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
9843,62.8,7500,2016,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
16733,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28076,57.7,7500,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13637,57.6,7500,2015,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0
14635,57.7,7500,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
32000,57.7,7500,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1
25373,65.7,7500,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13928,54.3,7500,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13908,69.0,7500,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
14446,57.7,7500,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
21619,57.6,7500,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
116750,68.9,7500,2017,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
23658,54.3,7500,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
73831,74.3,7500,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
16492,68.9,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
7785,60.1,7500,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
101980,67.3,7500,2016,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
21972,62.8,7500,2016,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
20588,67.0,7500,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,1,0,0,0
58592,78.5,7499,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
16427,65.7,7499,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
47329,44.8,7499,2014,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
30328,54.3,7499,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
85887,64.2,7499,2015,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
12563,57.7,7499,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
37377,74.4,7499,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
16035,55.4,7499,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
33358,54.3,7499,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
29000,54.3,7499,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28500,60.1,7499,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
18256,64.2,7499,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
31000,54.3,7499,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
31737,65.7,7499,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
45621,52.3,7499,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
56000,28.5,7499,2011,0,0,1,0,0,0,0,2.5,0,0,0,0,1,0,1,0,0
12754,57.7,7499,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
35000,78.5,7499,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
20163,65.7,7499,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
40700,57.7,7499,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
8200,57.7,7499,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
27775,54.3,7499,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
9426,60.1,7499,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
112000,68.9,7499,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
27243,54.3,7499,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
59020,67.3,7499,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
26311,78.5,7499,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
30793,66.0,7499,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
22671,54.3,7499,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
41874,65.7,7499,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19616,57.7,7499,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
41144,64.2,7499,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
17677,57.7,7499,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
49636,65.7,7499,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19000,60.1,7499,2016,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
16000,57.7,7499,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28139,50.4,7499,2012,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
20798,56.5,7499,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15000,69.0,7499,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
19220,53.3,7499,2013,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,0,0,1
35513,55.4,7499,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28500,60.1,7499,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
18695,69.0,7499,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
30302,65.7,7499,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
4189,54.3,7499,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
18500,64.2,7499,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
15546,76.4,7499,2013,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
21632,69.0,7499,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
90007,74.3,7499,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
45363,74.3,7499,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
33034,65.7,7499,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
28446,41.5,7499,2012,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
